SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1211703,171516,Cash loans,62480.52,1057500.0,1118920.5,,1057500.0,WEDNESDAY,12,Y,1,,,,XNA,Approved,-723,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Country-wide,30,Connectivity,24.0,low_normal,Cash X-Sell: low,365243.0,-692.0,-3.0,-332.0,-326.0,0.0
2479781,104599,Cash loans,5956.92,90000.0,101880.0,,90000.0,FRIDAY,13,Y,1,,,,XNA,Approved,-516,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-486.0,204.0,-96.0,-94.0,1.0
2155985,174638,Cash loans,29309.67,904500.0,904500.0,,904500.0,WEDNESDAY,13,Y,1,,,,XNA,Refused,-128,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
1139582,357260,Consumer loans,4765.77,25974.0,23373.0,2601.0,25974.0,TUESDAY,18,Y,1,0.109060039060039,,,XAP,Approved,-1601,XNA,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Regional / Local,225,Consumer electronics,6.0,high,POS household with interest,365243.0,-1564.0,-1414.0,-1414.0,-1406.0,0.0
1877799,412904,Consumer loans,5623.65,29200.5,27580.5,2920.5,29200.5,TUESDAY,15,Y,1,0.1042814989672469,,,XAP,Approved,-2143,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,89,Connectivity,6.0,high,POS mobile with interest,365243.0,-2101.0,-1951.0,-2011.0,-2005.0,0.0
1725042,404398,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-333,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,0,XNA,,XNA,Cash,,,,,,
1251773,318319,Cash loans,37422.315,454500.0,481495.5,,454500.0,MONDAY,12,Y,1,,,,XNA,Approved,-387,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-357.0,153.0,365243.0,365243.0,1.0
1414123,239196,Consumer loans,20365.695,105781.5,111366.0,0.0,105781.5,FRIDAY,16,Y,1,0.0,,,XAP,Approved,-725,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Stone,1000,Consumer electronics,6.0,middle,POS household with interest,365243.0,-694.0,-544.0,-574.0,-569.0,0.0
1833640,104980,Cash loans,14138.28,531000.0,531000.0,,531000.0,WEDNESDAY,11,Y,1,,,,Repairs,Refused,-117,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_action,Cash Street: low,,,,,,
2340532,382916,Consumer loans,9498.825,94045.5,103977.0,0.0,94045.5,MONDAY,15,Y,1,0.0,,,XAP,Approved,-714,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,2700,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-683.0,-353.0,-353.0,-351.0,0.0
1023605,101067,Cash loans,40563.27,360000.0,376632.0,,360000.0,FRIDAY,9,Y,1,,,,Everyday expenses,Approved,-501,XNA,XAP,,Repeater,XNA,Cash,walk-in,Contact center,-1,XNA,12.0,middle,Cash Street: middle,365243.0,-468.0,-138.0,-138.0,-135.0,0.0
1652841,135049,Cash loans,62611.02,1057500.0,1118920.5,,1057500.0,FRIDAY,13,Y,1,,,,XNA,Approved,-860,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),600,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-830.0,-140.0,-528.0,-522.0,1.0
1327866,344940,Cash loans,26133.615,454500.0,490495.5,,454500.0,MONDAY,9,Y,1,,,,XNA,Approved,-351,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-321.0,369.0,-21.0,-16.0,1.0
2218308,421415,Cash loans,,0.0,0.0,,,THURSDAY,15,Y,1,,,,XNA,Canceled,-292,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1805370,429870,Revolving loans,,0.0,0.0,,,TUESDAY,12,Y,1,,,,XAP,Refused,-228,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2327476,143078,Consumer loans,2609.73,26100.0,23490.0,2610.0,26100.0,THURSDAY,10,Y,1,0.1089090909090909,,,XAP,Approved,-2533,Cash through the bank,XAP,Family,New,Other,POS,XNA,Stone,200,Industry,10.0,low_normal,POS other with interest,365243.0,-2468.0,-2198.0,-2228.0,-2222.0,0.0
1892475,316239,Cash loans,,0.0,0.0,,,THURSDAY,17,Y,1,,,,XNA,Refused,-193,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1584089,298664,Cash loans,,0.0,0.0,,,TUESDAY,16,Y,1,,,,XNA,Canceled,-229,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1071295,282451,Consumer loans,5929.47,38146.5,20812.5,18000.0,38146.5,MONDAY,9,Y,1,0.5050856389986822,,,XAP,Approved,-2622,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,32,Connectivity,4.0,low_normal,POS mobile with interest,365243.0,-2591.0,-2501.0,-2501.0,-2497.0,1.0
1444882,102750,Consumer loans,4897.575,22626.0,23818.5,0.0,22626.0,SUNDAY,14,Y,1,0.0,,,XAP,Approved,-654,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,23,Connectivity,6.0,high,POS mobile with interest,365243.0,-623.0,-473.0,-473.0,-471.0,0.0
1515360,326726,Cash loans,30273.525,526500.0,568197.0,,526500.0,TUESDAY,7,Y,1,,,,XNA,Approved,-888,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-858.0,-168.0,-768.0,-763.0,1.0
1444419,233310,Cash loans,,0.0,0.0,,,WEDNESDAY,10,Y,1,,,,XNA,Canceled,-399,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1050749,289762,Consumer loans,8797.905,48420.0,48420.0,0.0,48420.0,TUESDAY,17,Y,1,0.0,,,XAP,Approved,-1260,Cash through the bank,XAP,Family,New,Furniture,POS,XNA,Stone,90,Furniture,6.0,middle,POS industry with interest,365243.0,-1224.0,-1074.0,-1074.0,-1066.0,0.0
2020148,166956,Cash loans,64949.355,1588500.0,1701729.0,,1588500.0,SATURDAY,11,Y,1,,,,XNA,Refused,-276,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
1339576,157944,Consumer loans,,32751.0,32751.0,0.0,32751.0,MONDAY,10,Y,1,0.0,,,XAP,Unused offer,-130,Cash through the bank,CLIENT,,Repeater,Photo / Cinema Equipment,XNA,XNA,Country-wide,15,Connectivity,,XNA,POS mobile with interest,,,,,,
2360475,309297,Consumer loans,1801.485,13504.5,13504.5,0.0,13504.5,SATURDAY,18,Y,1,0.0,,,XAP,Approved,-2862,XNA,XAP,"Spouse, partner",New,Mobile,POS,XNA,Country-wide,45,Connectivity,10.0,high,POS mobile with interest,365243.0,-2831.0,-2561.0,-2591.0,-2567.0,0.0
2758566,149139,Cash loans,,0.0,0.0,,,THURSDAY,18,Y,1,,,,XNA,Canceled,-8,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1814693,189261,Consumer loans,7142.31,27855.0,25069.5,2785.5,27855.0,MONDAY,8,Y,1,0.1089090909090909,,,XAP,Approved,-2864,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,60,Connectivity,4.0,low_normal,POS mobile with interest,,,,,,
2805955,259058,Revolving loans,9000.0,180000.0,180000.0,,180000.0,MONDAY,10,Y,1,,,,XAP,Approved,-43,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-15.0,365243.0,365243.0,365243.0,365243.0,0.0
2307738,339564,Consumer loans,8622.585,94153.5,94153.5,0.0,94153.5,WEDNESDAY,18,Y,1,0.0,,,XAP,Approved,-331,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Regional / Local,12,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-300.0,30.0,365243.0,365243.0,0.0
2794286,418490,Consumer loans,7761.105,84118.5,75703.5,8415.0,84118.5,THURSDAY,12,Y,1,0.1089498742844914,,,XAP,Approved,-797,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Stone,180,Consumer electronics,12.0,middle,POS household with interest,365243.0,-766.0,-436.0,-616.0,-611.0,0.0
1361490,240604,Consumer loans,10044.225,54000.0,56853.0,0.0,54000.0,FRIDAY,5,Y,1,0.0,,,XAP,Approved,-260,Cash through the bank,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Stone,109,Clothing,6.0,low_normal,POS industry with interest,365243.0,-229.0,-79.0,-139.0,-132.0,0.0
1073062,108900,Cash loans,,0.0,0.0,,,SUNDAY,6,Y,1,,,,XNA,Canceled,-17,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2501365,420813,Cash loans,11697.345,135000.0,177651.0,,135000.0,WEDNESDAY,8,Y,1,,,,Other,Refused,-157,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,24.0,middle,Cash Street: middle,,,,,,
1042533,186548,Consumer loans,,121405.5,121405.5,0.0,121405.5,TUESDAY,14,Y,1,0.0,,,XAP,Refused,-423,Cash through the bank,HC,,Repeater,Mobile,XNA,XNA,Country-wide,55,Connectivity,,XNA,POS mobile with interest,,,,,,
1644894,116444,Consumer loans,4588.74,35779.5,39321.0,0.0,35779.5,THURSDAY,12,Y,1,0.0,,,XAP,Approved,-2393,XNA,XAP,Family,New,Mobile,POS,XNA,Country-wide,40,Connectivity,12.0,high,POS mobile with interest,365243.0,-2362.0,-2032.0,-2032.0,-2026.0,1.0
2278643,174770,Cash loans,,0.0,0.0,,,THURSDAY,14,Y,1,,,,XNA,Canceled,-191,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1444711,361506,Consumer loans,3710.16,16065.0,18909.0,0.0,16065.0,FRIDAY,13,Y,1,0.0,,,XAP,Approved,-1192,Cash through the bank,XAP,Unaccompanied,New,Auto Accessories,POS,XNA,Stone,943,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1159.0,-1009.0,-1009.0,-1001.0,0.0
2325764,172874,Revolving loans,6750.0,135000.0,135000.0,,135000.0,WEDNESDAY,12,Y,1,,,,XAP,Refused,-536,XNA,SCOFR,,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),3,XNA,0.0,XNA,Card Street,,,,,,
1685753,390696,Consumer loans,5971.905,14805.0,16875.0,0.0,14805.0,MONDAY,9,Y,1,0.0,,,XAP,Approved,-778,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Stone,30,Consumer electronics,3.0,middle,POS household with interest,365243.0,-747.0,-687.0,-717.0,-709.0,0.0
2385476,347843,Cash loans,46614.96,1575000.0,1762110.0,,1575000.0,WEDNESDAY,11,Y,1,,,,XNA,Refused,-126,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_action,Cash X-Sell: low,,,,,,
1404091,283320,Cash loans,,0.0,0.0,,,THURSDAY,7,Y,1,,,,XNA,Canceled,-253,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1703962,111170,Consumer loans,2840.175,24030.0,23688.0,2475.0,24030.0,MONDAY,15,Y,1,0.1030271757825937,,,XAP,Refused,-1982,Cash through the bank,LIMIT,,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,12.0,high,POS mobile with interest,,,,,,
1238503,389903,Cash loans,26480.7,360000.0,450661.5,,360000.0,SATURDAY,9,Y,1,,,,XNA,Approved,-971,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-941.0,-251.0,-761.0,-753.0,1.0
1526931,297243,Cash loans,,0.0,0.0,,,TUESDAY,17,Y,1,,,,XNA,Canceled,-246,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1637637,289495,Cash loans,11956.185,225000.0,284400.0,,225000.0,WEDNESDAY,18,Y,1,,,,XNA,Canceled,-483,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,
1469324,337766,Revolving loans,7875.0,0.0,157500.0,,,THURSDAY,8,Y,1,,,,XAP,Approved,-1262,XNA,XAP,,Refreshed,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,-260.0,0.0
1974551,238171,Cash loans,10492.02,90000.0,95940.0,0.0,90000.0,SATURDAY,11,Y,1,0.0,,,XNA,Approved,-2274,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12.0,high,Cash Street: high,365243.0,-2244.0,-1914.0,-1914.0,-1909.0,1.0
1357509,358526,Revolving loans,3375.0,0.0,67500.0,,,SATURDAY,8,Y,1,,,,XAP,Refused,-830,XNA,HC,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1687455,185579,Cash loans,22810.545,225000.0,247275.0,,225000.0,THURSDAY,9,Y,1,,,,XNA,Approved,-1230,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Country-wide,30,Connectivity,18.0,high,Cash Street: high,365243.0,-1200.0,-690.0,-1020.0,-1016.0,1.0
2713280,224735,Consumer loans,6339.735,67950.0,67950.0,0.0,67950.0,MONDAY,17,Y,1,0.0,,,XAP,Approved,-1070,Cash through the bank,XAP,Unaccompanied,New,Construction Materials,POS,XNA,Stone,10,Construction,12.0,low_normal,POS industry with interest,365243.0,-1037.0,-707.0,-707.0,-699.0,0.0
2098903,238864,Consumer loans,22887.54,134910.0,125397.0,18000.0,134910.0,WEDNESDAY,16,Y,1,0.1367088318698184,,,XAP,Approved,-145,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,100,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-115.0,35.0,365243.0,365243.0,1.0
2000026,270823,Cash loans,15488.325,225000.0,269550.0,,225000.0,TUESDAY,13,Y,1,,,,XNA,Approved,-689,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,high,Cash X-Sell: high,365243.0,-659.0,391.0,-359.0,-355.0,1.0
2237496,420433,Cash loans,,0.0,0.0,,,WEDNESDAY,16,Y,1,,,,XNA,Canceled,-237,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1890311,283343,Consumer loans,6159.465,52425.0,47182.5,5242.5,52425.0,SATURDAY,20,Y,1,0.1089090909090909,,,XAP,Approved,-851,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,10.0,high,POS mobile with interest,365243.0,-820.0,-550.0,-550.0,-542.0,0.0
1235376,333643,Consumer loans,9917.955,117886.5,134001.0,0.0,117886.5,WEDNESDAY,10,Y,1,0.0,,,XAP,Approved,-560,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,550,Consumer electronics,18.0,middle,POS household with interest,365243.0,-527.0,-17.0,-17.0,-10.0,0.0
1819667,205197,Consumer loans,8136.855,42255.0,39906.0,4230.0,42255.0,THURSDAY,18,Y,1,0.1043786148598546,,,XAP,Approved,-2419,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-2362.0,-2212.0,-2242.0,-2234.0,0.0
2809659,406325,Revolving loans,2250.0,45000.0,45000.0,,45000.0,FRIDAY,16,Y,1,,,,XAP,Approved,-262,XNA,XAP,,Repeater,XNA,Cards,walk-in,Country-wide,1500,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
2276851,358027,Consumer loans,7398.765,164052.0,164052.0,0.0,164052.0,SUNDAY,10,Y,1,0.0,,,XAP,Approved,-1628,XNA,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,150,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1592.0,-902.0,-932.0,-928.0,0.0
1623893,219356,Revolving loans,22500.0,450000.0,450000.0,,450000.0,FRIDAY,9,Y,1,,,,XAP,Refused,-227,XNA,SCOFR,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
2715625,313590,Consumer loans,18470.34,223443.0,252198.0,0.0,223443.0,THURSDAY,12,Y,1,0.0,,,XAP,Approved,-827,Cash through the bank,XAP,Family,New,Office Appliances,POS,XNA,Country-wide,1092,Consumer electronics,18.0,middle,POS household with interest,365243.0,-796.0,-286.0,-286.0,-278.0,0.0
1762718,208934,Revolving loans,2250.0,45000.0,45000.0,,45000.0,MONDAY,14,Y,1,,,,XAP,Refused,-340,XNA,SCOFR,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
1795235,140201,Cash loans,37822.005,1129500.0,1293502.5,,1129500.0,MONDAY,9,Y,1,,,,XNA,Canceled,-165,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
2299262,169162,Cash loans,15479.1,270000.0,270000.0,0.0,270000.0,TUESDAY,12,Y,1,0.0,,,XNA,Approved,-2709,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,15,Consumer electronics,30.0,middle,Cash Street: middle,365243.0,-2679.0,-1809.0,-1809.0,-1801.0,0.0
1825030,233887,Cash loans,50325.84,270000.0,277308.0,,270000.0,THURSDAY,8,Y,1,,,,XNA,Approved,-195,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,low_normal,Cash X-Sell: low,365243.0,-165.0,-15.0,-15.0,365243.0,1.0
1900135,320060,Consumer loans,4369.365,22891.5,21429.0,2475.0,22891.5,TUESDAY,9,Y,1,0.1127635542168674,,,XAP,Approved,-1915,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,34,Connectivity,6.0,high,POS mobile with interest,365243.0,-1874.0,-1724.0,-1784.0,-1777.0,0.0
2814710,115961,Cash loans,,0.0,0.0,,,SUNDAY,8,Y,1,,,,XNA,Canceled,-379,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
1789684,352127,Consumer loans,2101.77,19422.0,18918.0,1944.0,19422.0,THURSDAY,11,Y,1,0.101485606714252,,,XAP,Approved,-2282,Cash through the bank,XAP,Children,New,Photo / Cinema Equipment,POS,XNA,Stone,91,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-2248.0,-1978.0,-1978.0,-1971.0,1.0
1533886,177005,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SATURDAY,19,Y,1,,,,XAP,Refused,-276,XNA,SCO,Family,Repeater,XNA,Cards,walk-in,Country-wide,300,Consumer electronics,0.0,XNA,Card Street,,,,,,
2103118,164477,Cash loans,,0.0,0.0,,,MONDAY,16,Y,1,,,,XNA,Canceled,-180,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2619879,166637,Consumer loans,24425.64,243805.5,238252.5,24381.0,243805.5,SUNDAY,15,Y,1,0.1011033453635787,,,XAP,Refused,-317,Cash through the bank,HC,,New,Construction Materials,POS,XNA,Regional / Local,100,Construction,12.0,middle,POS industry with interest,,,,,,
1686225,120087,Consumer loans,9966.69,36900.0,36900.0,0.0,36900.0,THURSDAY,9,Y,1,0.0,,,XAP,Approved,-1064,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,35,Furniture,4.0,middle,POS industry with interest,365243.0,-1022.0,-932.0,-932.0,-928.0,0.0
2509568,377613,Consumer loans,9882.27,85617.0,84681.0,8563.5,85617.0,WEDNESDAY,12,Y,1,0.1000212344964045,,,XAP,Approved,-2436,Cash through the bank,XAP,Children,Repeater,Mobile,POS,XNA,Country-wide,648,Consumer electronics,12.0,high,POS household with interest,365243.0,-2405.0,-2075.0,-2075.0,-2068.0,1.0
2062647,177944,Consumer loans,4365.45,19197.0,15894.0,3843.0,19197.0,WEDNESDAY,18,Y,1,0.212057372631928,,,XAP,Approved,-1265,Cash through the bank,XAP,"Spouse, partner",Repeater,Mobile,POS,XNA,Country-wide,52,Connectivity,4.0,middle,POS mobile without interest,365243.0,-1234.0,-1144.0,-1144.0,-1142.0,0.0
1341298,429923,Cash loans,,0.0,0.0,,,FRIDAY,9,Y,1,,,,XNA,Canceled,-171,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2309881,281042,Cash loans,47212.2,454500.0,472500.0,,454500.0,MONDAY,11,Y,1,,,,XNA,Approved,-339,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-309.0,21.0,-159.0,-151.0,1.0
2124727,154527,Revolving loans,,0.0,0.0,,,TUESDAY,6,Y,1,,,,XAP,Canceled,-282,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2010984,282277,Cash loans,33936.84,585000.0,666081.0,,585000.0,FRIDAY,11,Y,1,,,,Repairs,Approved,-725,Cash through the bank,XAP,,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,42.0,middle,Cash Street: middle,365243.0,-695.0,535.0,-635.0,-632.0,1.0
1922276,312191,Cash loans,9950.13,135000.0,152820.0,,135000.0,THURSDAY,18,Y,1,,,,Repairs,Approved,-382,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),10,XNA,24.0,middle,Cash Street: middle,365243.0,-351.0,339.0,365243.0,365243.0,0.0
1338700,440494,Consumer loans,3207.915,71208.0,71208.0,0.0,71208.0,FRIDAY,11,Y,1,0.0,,,XAP,Approved,-465,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,300,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-432.0,258.0,365243.0,365243.0,0.0
1992462,238522,Cash loans,,0.0,0.0,,,WEDNESDAY,11,Y,1,,,,XNA,Canceled,-352,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1641475,381373,Consumer loans,13051.215,178686.0,178686.0,0.0,178686.0,WEDNESDAY,8,Y,1,0.0,,,XAP,Approved,-442,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Stone,360,Consumer electronics,18.0,middle,POS household with interest,365243.0,-407.0,103.0,365243.0,365243.0,0.0
2794090,242409,Consumer loans,19346.58,129310.2,108909.0,25864.2,129310.2,WEDNESDAY,17,Y,1,0.2090064277683478,,,XAP,Approved,-640,Cash through the bank,XAP,,Refreshed,Homewares,POS,XNA,Regional / Local,650,Furniture,6.0,low_normal,POS industry without interest,365243.0,-609.0,-459.0,-459.0,-454.0,0.0
1155342,335861,Cash loans,20983.995,180000.0,191880.0,0.0,180000.0,THURSDAY,9,Y,1,0.0,,,XNA,Approved,-2231,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12.0,high,Cash Street: high,365243.0,-2201.0,-1871.0,-1871.0,-1864.0,1.0
2370583,371801,Revolving loans,11250.0,225000.0,225000.0,,225000.0,SUNDAY,11,Y,1,,,,XAP,Approved,-654,XNA,XAP,,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),1,XNA,0.0,XNA,Card Street,-654.0,-605.0,365243.0,-362.0,365243.0,0.0
1163405,408139,Cash loans,,0.0,0.0,,,THURSDAY,7,Y,1,,,,XNA,Canceled,-338,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1128714,229217,Revolving loans,6300.0,0.0,90000.0,,,FRIDAY,15,Y,1,,,,XAP,Approved,-1724,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,10,Connectivity,0.0,XNA,Card X-Sell,-1640.0,-1596.0,365243.0,-651.0,365243.0,0.0
1808804,310962,Revolving loans,2250.0,45000.0,45000.0,,45000.0,MONDAY,14,Y,1,,,,XAP,Refused,-280,XNA,SCOFR,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
1448465,249712,Consumer loans,7436.115,106200.0,63720.0,42480.0,106200.0,SATURDAY,11,Y,1,0.4356363636363636,,,XAP,Approved,-2692,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Stone,25,Consumer electronics,10.0,middle,POS household with interest,365243.0,-2655.0,-2385.0,-2475.0,-2467.0,0.0
2290161,247990,Consumer loans,3028.23,17910.0,19093.5,0.0,17910.0,SUNDAY,12,Y,1,0.0,,,XAP,Approved,-2770,XNA,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,1533,Consumer electronics,8.0,high,POS household with interest,365243.0,-2739.0,-2529.0,-2529.0,-2518.0,1.0
1196336,233687,Cash loans,,0.0,0.0,,0.0,FRIDAY,16,Y,1,,,,XNA,Refused,-1202,Cash through the bank,XNA,Family,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
